W,-9.0,-8.8,-8.6,-8.4,-8.2,-8.0,-7.8,-7.6,-7.4,-7.2,-7.0,-6.8,-6.6,-6.4,-6.2,-6.0,-5.8,-5.6,-5.4,-5.2,-5.0,-4.8,-4.6,-4.4,-4.2,-4.0,-3.8,-3.6,-3.4,-3.2,-3.0,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0
6283.185307179586,2.4695517632935474e-09,3.978108316247223e-09,3.6397131214019862e-09,4.131393999347296e-09,3.379537971376575e-09,4.579733333128818e-09,4.13339334821982e-09,4.626968281282846e-09,4.0108385185304415e-09,4.96616272963338e-09,3.9912308641535946e-09,5.029735626943288e-09,4.585237382471526e-09,4.759974100156612e-09,5.5590512021437685e-09,5.467545725199664e-09,7.784448577204895e-09,8.202560429411558e-09,7.128713887028033e-09,8.033427560316403e-09,9.410476394634201e-09,1.015044639566845e-08,1.1121626302370253e-08,1.259830248773266e-08,1.350304242422452e-08,1.4225209418659642e-08,1.6399794945580458e-08,1.8975696335423594e-08,2.0748606317579138e-08,2.2758684670477357e-08,2.3966203419376636e-08,2.8926256882030068e-08,2.8772120530545098e-08,3.417762295575695e-08,3.70707109400209e-08,4.081869434406335e-08,4.23149900508297e-08,4.537075980100377e-08,4.81957614290918e-08,4.9832193204133654e-08,5.06408294358154e-08,4.858902485950858e-08,4.918758951803308e-08,4.649050253499086e-08,4.555638032043699e-08,4.149531874534416e-08,3.791269404460416e-08,3.6364092760096116e-08,3.0162400917714694e-08,3.3512817174213146e-08,2.94007375941834e-08,3.153512135595611e-08,1.4439373570142068e-08,2.2145970917010328e-08,2.985884623369099e-08,4.6360385252372085e-09,3.667318943939658e-08,9.26797154302889e-08,-2.3140565331324712e-08,3.2483440127010876e-07,1.3394571519823287e-07,3.9552816176332645e-07,-2.312378164080782e-07,3.173111162223024e-07,-5.300097007770364e-07,1.671667939412048e-07,-1.002044314129841e-07,9.359218495149626e-07,-5.562368209806148e-07,1.0662540710820042e-06,1.1303210944339437e-06,1.3974650299142116e-06,-5.952732417008779e-08,-2.2954509146852013e-06,5.470782511948845e-06,-5.134542026872471e-07,2.0852673799459813e-06,1.0316212872512292e-06,1.2140039598543556e-06,-4.313768041763017e-06,-4.531542786767971e-06,-2.33173613061081e-07,2.5291435506049056e-05,3.5428090491878333e-06,1.6334169252740973e-05,-1.2656470842662308e-06,3.381495103240344e-05,-3.637766001889577e-05,-0.00016591985145510854,4.953021496782207e-05,-0.000726199951148971
7208.428325958931,3.074668185758103e-09,3.2963101959572948e-09,4.075659372892596e-09,5.071706060758665e-09,6.067191359105393e-09,6.454714548241259e-09,4.829726286578783e-10,4.93906660928149e-09,5.544372143116449e-09,4.460626878423512e-09,4.96286733293476e-09,5.0242680765730956e-09,5.4361169737441855e-09,6.881228196989553e-09,7.607733757932644e-09,7.172091418011611e-09,7.854211645141312e-09,8.74272249512664e-09,9.929592986486165e-09,7.846085515865558e-09,8.246601152515022e-09,1.0479895985508431e-08,1.1941923228272774e-08,1.3385519796250604e-08,1.5064711077985606e-08,1.6651227798747468e-08,1.8163410877182248e-08,1.8350006060512435e-08,2.131930257830906e-08,2.29861493274406e-08,2.5585024091927984e-08,2.8794227132792266e-08,3.146033960791125e-08,3.307007585704763e-08,3.4994642250276526e-08,3.936738027099623e-08,4.277025883866008e-08,4.562344936234629e-08,4.6027078230740124e-08,5.034122886193463e-08,5.022484871572823e-08,4.9547636872104095e-08,4.84672083295636e-08,4.6070951364422105e-08,4.425969196825625e-08,4.121340091780139e-08,3.7884800080858044e-08,3.7495223889974124e-08,2.265234463082078e-08,3.078691324178163e-08,3.660419817212206e-08,3.287689078223248e-08,4.0949135755174605e-08,1.4304280760172331e-08,2.0542263406739187e-08,7.353753416078469e-08,-4.9735474452549256e-08,-2.001260831074777e-08,5.966591597686435e-08,2.3053360638353392e-07,1.988739675126018e-07,2.888190422865201e-07,1.8524855028324504e-07,2.3238765943512608e-07,3.3485821573363393e-07,5.990458465419619e-09,6.424644546320638e-09,9.341024177887489e-07,1.1340739943090111e-06,1.544782652243618e-06,1.6405018139277223e-06,-1.3953529314586544e-07,7.650331077406699e-07,-4.5730875457219383e-07,1.8879097133457738e-06,5.180949205040638e-06,1.386977473858767e-05,4.748742625961083e-06,7.884359296408502e-06,1.592499219349174e-05,7.375102085491845e-06,1.4602775147588667e-05,-1.0402864713990971e-06,6.587903847651861e-05,2.0287754560753023e-05,6.857364701792458e-05,1.8110095473784024e-05,2.7351040586088377e-05,0.0003498151927009969,-0.0002814063428299916,0.001656661235235313
8269.922218124464,3.0020694081618337e-09,5.462332404298761e-09,5.4654348117216895e-09,5.220414326277381e-09,4.643546263534617e-09,4.355471176653925e-09,5.406532315583575e-09,4.719694167640011e-09,4.2402166658668385e-09,5.169320969054826e-09,4.889099495575318e-09,5.6651705479773916e-09,5.3769757555613334e-09,5.697042128773802e-09,7.355483970552024e-09,7.527183228705932e-09,7.50465493206879e-09,7.754274164549066e-09,9.038242229076438e-09,9.214312893298275e-09,9.54129967309188e-09,9.357835816767604e-09,1.2239207521215922e-08,1.3482942652907988e-08,1.3441141623570596e-08,1.4031607501518894e-08,1.2741845102669356e-08,1.5960074229654828e-08,1.2573147992473914e-08,2.1097255527618555e-08,2.121402667552928e-08,2.5002468465633028e-08,2.8873368268272994e-08,3.0622914743637284e-08,3.5693967659965325e-08,3.741688960255332e-08,4.023710464993577e-08,4.0817504276618854e-08,4.5463560803238136e-08,4.72835107287738e-08,4.894425472564045e-08,4.925637704188627e-08,4.70637830188219e-08,4.656825240374047e-08,4.3077683416282315e-08,4.256209666038426e-08,3.904170266157194e-08,3.431425647631232e-08,3.290291884341778e-08,3.555876581111992e-08,3.8991968286766736e-08,4.430791360687489e-08,2.8123872051566347e-08,8.032699217574005e-08,7.407379377313207e-08,1.3761278366427676e-07,9.336669435402483e-08,1.0997351519973813e-07,1.5308094159831574e-07,1.8293747383720328e-07,1.4589897810020741e-07,1.974095158653284e-07,3.4755807084464237e-07,6.006564491926844e-08,3.8797096571740425e-07,8.134065921485683e-07,1.1481243461820895e-06,8.670196118663433e-07,7.793591540002598e-07,6.635781649741198e-07,2.3436716157868734e-06,1.5749653296776019e-06,1.109465829815963e-06,4.3904433413411806e-06,-1.172060651745819e-06,7.063427223680503e-06,5.521950231083691e-07,2.4855054368563185e-06,6.187586246796502e-06,1.0996016669428609e-06,1.5641755998520147e-06,1.5722527506247965e-05,-8.224074746687861e-06,1.1835004884514642e-05,4.789927052675518e-05,7.529931826760948e-05,8.101064700403832e-05,5.611625362834332e-05,0.0002603608928605563,0.00023523586676330645,0.0002875531626562279
9487.729194362011,4.888158516357814e-09,5.444840441613421e-09,4.754601325915756e-09,5.316707556112043e-09,5.1399058467932414e-09,5.173586379441528e-09,7.263232751722296e-09,4.726552162769763e-09,4.773732725806676e-09,5.162892907954972e-09,5.732677754855103e-09,5.482518557014953e-09,7.177263659654749e-09,5.761684856633796e-09,6.553554250490647e-09,8.320127930965407e-09,8.14623404358203e-09,7.0296983250977216e-09,8.845494811903979e-09,9.140266877368896e-09,9.417473234086776e-09,9.766491693376276e-09,1.0984937193153158e-08,1.1947833590603707e-08,1.1356599728246388e-08,1.4708523028978312e-08,1.562622020478108e-08,1.8042435344922808e-08,1.8104815120976885e-08,2.0706569445870953e-08,2.20354913365421e-08,2.3919294903317507e-08,2.721373975423321e-08,2.9229810382059498e-08,3.131809499624597e-08,3.5434083943518935e-08,3.861201342545144e-08,4.089338332864799e-08,4.366507445384544e-08,4.583469297232421e-08,4.814412111791258e-08,4.5272229449802977e-08,4.740796437954229e-08,4.6914099746918074e-08,4.3913889216158626e-08,4.193269373744819e-08,4.0687092810191946e-08,3.614302075544854e-08,3.71938890402172e-08,4.166965774999879e-08,4.6648288222551575e-08,3.4323752979867186e-08,2.322435716280688e-08,6.226360176130362e-08,7.242506743500079e-08,1.6392076206669446e-07,2.548571438604002e-07,1.4763042433284642e-07,8.631328422894437e-09,2.4534773718469115e-07,2.644427652812063e-07,3.373172123057925e-07,1.1686599139938558e-07,3.9228688183563404e-07,6.580869303537301e-07,8.491551802487118e-07,1.8994961002260177e-07,5.453744189031058e-07,6.376168965872355e-07,1.6829812276249947e-06,1.1391773302933486e-06,2.3978822679972997e-06,3.8237693118122016e-07,4.979752196688129e-06,3.475344358052721e-06,7.835881667499481e-06,1.7626171018884024e-06,7.25083491167154e-06,5.893379616280146e-06,3.0059294306951673e-06,1.9085454960523456e-05,2.3365884002599292e-05,6.098435237635229e-05,5.856313409579397e-05,3.890234743753996e-05,9.512866009626543e-06,0.00010816789642691686,6.892149333324683e-05,0.00037746983480862974,0.0003026584741914869,0.0020806945704887093
10884.864562451772,5.3026982476276635e-09,3.5515237384965528e-09,2.42097236845018e-09,4.593025988082524e-09,5.335201758181671e-09,4.275983739102911e-09,5.766667275261445e-09,4.73065987894563e-09,5.567136699229227e-09,4.756504130703185e-09,7.126007613761611e-09,4.9350196586535025e-09,5.945682759569398e-09,7.276392003737647e-09,7.4038070792558085e-09,5.433518887972438e-09,5.907263510029363e-09,7.092789798042942e-09,5.525733033661798e-09,9.136843695915854e-09,8.411941826124447e-09,7.259966753752301e-09,1.0202961838272871e-08,1.2673134982515287e-08,1.021964676917207e-08,1.409775580214202e-08,1.3565103774319259e-08,1.5720744454430685e-08,1.629255803570613e-08,1.665253214126884e-08,2.0868370452419005e-08,2.2096860187220405e-08,2.5206613817907773e-08,3.0126693848600356e-08,3.061122527344857e-08,3.401462596974848e-08,3.666521907937507e-08,4.0059059840373743e-08,4.102070036769165e-08,4.2293854465016053e-08,4.4820253435527445e-08,4.410185928785312e-08,4.50763053533447e-08,4.400136503031535e-08,4.0124347805935746e-08,3.896053345684825e-08,3.8789372991492375e-08,3.828083250619032e-08,3.704605191313917e-08,3.1031601478352835e-08,4.537948028243638e-08,3.84493758314986e-08,6.418307743587678e-08,6.62938050420464e-08,5.690685400063967e-08,8.715637053609936e-08,1.2742180162434296e-07,1.2887235968849024e-07,2.057897823719095e-07,2.8386931247726834e-07,3.7333273850394707e-07,3.983847744900653e-07,3.8007737259410716e-07,8.372233441070152e-07,2.6355302878413003e-07,1.3525545427678358e-06,1.0527822863221732e-06,1.38258150457464e-06,2.029608539685978e-06,1.6509585675205832e-06,1.442357380720479e-06,1.0529434285842296e-06,1.2133731146178406e-06,3.2901577319296906e-06,6.853799872716055e-06,2.988917040279444e-06,4.863645302092879e-06,1.2165707706795464e-05,9.027661640062701e-06,4.290378341860942e-06,2.2870897962706697e-05,2.2706447367012646e-05,1.2813087114515967e-05,4.560316965997612e-05,2.4625582156157315e-05,7.36231165529038e-05,9.846536016261555e-05,0.00011312221039209405,6.864259537213901e-05,0.0005654689007054029,-0.01562844352161092
12487.742833425127,6.870996786550276e-09,3.7977273183696145e-09,4.945567081241131e-09,6.003780274043211e-09,5.474788837782308e-09,4.685408734820355e-09,5.433968190391454e-09,4.691782088610083e-09,4.802998026972469e-09,5.939916703497764e-09,3.6273221219744526e-09,3.701624775743787e-09,7.627640672591827e-09,5.166713906037327e-09,5.894610023900336e-09,5.657428483751519e-09,7.553129673302918e-09,7.280954223901953e-09,7.345278282358337e-09,7.86923596486917e-09,7.58100489569e-09,1.0267756708793204e-08,9.788818461010016e-09,9.037607042230924e-09,1.1938030045391884e-08,1.2802715450569732e-08,1.380726175706212e-08,1.587446068022676e-08,1.6467487330213502e-08,1.763241631612621e-08,1.9306363720266487e-08,2.0771011898733213e-08,2.5593437726822574e-08,2.809872334101116e-08,2.77531490450774e-08,3.16760965106813e-08,3.4283983350910506e-08,3.578212246352907e-08,4.048061164779581e-08,4.2991301830068126e-08,4.4101546067107225e-08,4.4254225616369494e-08,4.414550739453772e-08,4.5235466901251305e-08,4.337002198938105e-08,4.075378988419174e-08,3.99526077963427e-08,3.8444843960841086e-08,3.3447519087920655e-08,4.153324519242188e-08,4.4563950056342195e-08,5.367919212425259e-08,5.4479988494547186e-08,8.921874952121858e-08,7.584284505951832e-08,1.0581415639241023e-07,1.450984258038522e-07,1.8801158743299156e-07,1.793016889915459e-07,2.480372706794834e-07,2.9713708981940983e-07,2.6497192265125796e-07,5.972284830522937e-07,6.039528310101956e-07,2.1411887419491883e-07,6.530671394950913e-07,6.455842034663176e-07,6.848577754568736e-07,2.1540287307470567e-06,8.773736152868262e-07,7.945506380849116e-07,1.7557425901583129e-06,4.903857781004746e-06,4.678151453635421e-06,4.228264798686628e-06,7.982863133342252e-06,5.831094604419711e-06,1.2281542696457919e-05,8.022883754201083e-06,1.6011645296996867e-05,2.0945673229911896e-05,2.1489268087315196e-05,3.35339025908463e-05,3.926485141222399e-05,9.105091873320933e-05,6.30237287247064e-05,9.26832400311751e-05,0.00016534324530501218,0.00022898838816045236,0.0010674296637370273,0.0005882430516446214
14326.648960462684,5.7220775672277285e-09,5.535635872921142e-09,5.406634207972852e-09,6.698677487969909e-09,6.329906717588815e-09,5.975750005306892e-09,5.698121508481666e-09,6.357269987184513e-09,6.495158222646426e-09,6.306279736511624e-09,7.029582744033239e-09,6.700973875350957e-09,6.560566505884801e-09,6.666872607518236e-09,6.124958768807274e-09,7.59010474194548e-09,7.838585400276649e-09,8.034107174122704e-09,7.331928993405779e-09,9.147279491666791e-09,9.211857290987805e-09,9.697300711330413e-09,1.0244375473722156e-08,1.0772259243508205e-08,1.2400189671075275e-08,1.161565749873127e-08,1.3789760020081604e-08,1.5902783945085882e-08,1.7312617912570075e-08,1.843509082456718e-08,1.9395046466828948e-08,2.2111614900264785e-08,2.313759554637975e-08,2.6609535072148508e-08,2.8936231474910634e-08,3.086397638164054e-08,3.391499653798871e-08,3.5835411252943545e-08,3.9183257463046476e-08,4.1961485866987495e-08,4.3998648467131566e-08,4.345423411888855e-08,4.4598949798783987e-08,4.4163002012285886e-08,4.27556930101868e-08,4.111893099758869e-08,4.161895188868226e-08,3.7999153398229795e-08,4.009406713748139e-08,4.3235782590945096e-08,4.5832425273903664e-08,5.560794954953843e-08,5.707341317410119e-08,9.07957464258921e-08,7.574620131818525e-08,8.500886597949574e-08,2.1760240666690383e-07,1.0762176803543609e-07,2.863042914249775e-07,2.8281956049673605e-07,1.4303719453310097e-07,6.247622841505866e-07,6.130973172099146e-07,7.512515638298829e-07,1.110198149739326e-06,8.434216275482569e-07,1.424049541611189e-06,1.663481205143342e-06,2.2234146483728312e-06,2.8469014789338334e-06,3.44002799941067e-06,4.3134147665025985e-06,4.226414929458933e-06,4.953882451237701e-06,4.849473397714068e-06,5.169233847829203e-06,1.0982262318644622e-05,2.4980240077045264e-06,1.6668862891057283e-05,1.45897815109332e-05,2.3578336730848734e-05,2.471333207651687e-05,4.454072273864843e-05,4.069896367111238e-05,7.960714034947328e-05,6.309331145646785e-05,8.50484010780851e-05,0.00011821418494907418,0.00033875094470698383,0.0002779863489516756,0.00026517180686380025
16436.354091054374,6.53185428107737e-09,7.1340722185639755e-09,5.218077999332749e-09,6.482864483233372e-09,6.632498503321572e-09,6.715276820938799e-09,7.091106562115172e-09,6.262118440478007e-09,6.687650387816904e-09,7.160173947073976e-09,6.463646887507415e-09,6.391765215687227e-09,7.09452883974706e-09,7.977878066118511e-09,7.281936298256551e-09,8.675890774579024e-09,7.423012675616748e-09,8.88537432994783e-09,7.0933989135445606e-09,9.73304952490611e-09,9.012976186577803e-09,1.0102411379623713e-08,1.0416540094824058e-08,1.207535304272975e-08,1.1461918898786244e-08,1.31334148347177e-08,1.3577822960807134e-08,1.4059194934906942e-08,1.503388873584619e-08,1.786694648628922e-08,1.9404244308254915e-08,2.082906123278738e-08,2.395180006120838e-08,2.4849627348052185e-08,2.786108687277506e-08,3.085296924005152e-08,3.2479761187757026e-08,3.6280401088194854e-08,3.818753224800925e-08,4.0446557005171804e-08,4.2564558020747763e-08,4.424357894422432e-08,4.4711190404245075e-08,4.482174693160748e-08,4.349297213643869e-08,4.290779111618336e-08,4.0647763626283107e-08,4.092870060839978e-08,4.2259260785817894e-08,4.5659661376008554e-08,4.69141452408426e-08,5.74912756316362e-08,6.867728968134653e-08,9.076556001959591e-08,8.973244194029765e-08,1.263185869279834e-07,1.8390730614087993e-07,2.628368885940179e-07,2.4041229967591773e-07,4.77806248261964e-07,4.5352342712435867e-07,5.010867256782741e-07,8.783645687571449e-07,1.1639505740514118e-06,1.0471198409969729e-06,1.3709153997612454e-06,1.98902235355616e-06,2.359007043485093e-06,2.6996294771275577e-06,2.4249688716964855e-06,4.3754522951256736e-06,4.3892206349931135e-06,5.372059503575555e-06,3.826802167749729e-06,8.847333729312648e-06,1.1071396094922208e-05,1.3596794517948208e-05,1.4093845948141095e-05,1.4154472849647079e-05,2.017386568116112e-05,2.766988722206175e-05,4.8978991909865704e-05,4.156407590928234e-05,4.729093475845218e-05,8.927176392432903e-05,8.320880441859526e-05,0.00012650414747736915,0.0002361947349025446,0.00018214496173482524,0.00023329373002125105,0.00021256139799114986
18856.72503597425,6.555943492605235e-09,5.700986167521381e-09,5.7403185493660565e-09,6.721834049113575e-09,6.163834033989681e-09,6.9752221408669865e-09,6.625092594707973e-09,5.502231998593138e-09,6.6846721637521636e-09,6.172464804635171e-09,7.479837299509236e-09,6.4382272456922675e-09,6.835753023546673e-09,6.847591637836658e-09,6.897835975938759e-09,7.506699447734296e-09,7.195984270209314e-09,8.756038088881137e-09,8.245812479616117e-09,9.077794884686784e-09,8.531709981000618e-09,8.508431212178619e-09,1.0349120169939948e-08,1.0120287384086206e-08,1.0836822743570474e-08,1.1701797159830253e-08,1.2893368569138297e-08,1.3695083975181083e-08,1.5373670998763124e-08,1.632571635675843e-08,1.713502337529548e-08,1.9680788146329224e-08,2.1072442479362187e-08,2.5284302203169766e-08,2.551279174254069e-08,2.9116757685945803e-08,3.168288227592636e-08,3.34931472790119e-08,3.668920953594985e-08,3.8739892506444434e-08,4.0649514672146194e-08,4.2842761609745927e-08,4.316598692441099e-08,4.2512611914655925e-08,4.25730252648484e-08,4.230441871910592e-08,4.0339695091063514e-08,3.966468913047542e-08,4.264066675680718e-08,4.3362721429355154e-08,5.5154335871848514e-08,5.869202663198561e-08,7.336988338457458e-08,1.0634667355956161e-07,1.3758208761032376e-07,1.7873826693023046e-07,2.7058688346603214e-07,2.902469946304514e-07,3.81537912614033e-07,5.527360097278506e-07,7.816123956504499e-07,6.649375715701211e-07,8.533446262902487e-07,1.089824612140663e-06,9.801979654096782e-07,1.6356289589355514e-06,1.679321787472279e-06,2.353718532584103e-06,1.8788908901755606e-06,2.9310415200183753e-06,3.626682647982292e-06,5.452919495734753e-06,6.7943714734396184e-06,6.613728126272133e-06,8.758148091605483e-06,9.104722401495976e-06,1.229764424342747e-05,1.366493770124751e-05,2.2097803609664105e-05,1.8352471877356664e-05,2.9399592567610012e-05,5.010013084328564e-05,5.2620131744912425e-05,6.167751478181261e-05,8.956813384828748e-05,8.881778877568814e-05,0.00014917406802269486,0.0001505171725364532,0.00012829133050586968,0.00022872984922108318,0.00024916521680659354
